day;daydif;space distance;name one;name two
2022/03/17;2022/03/16;8;T12;T6
2022/03/17;2022/03/16;2;T12;T6
2022/03/17;2022/03/16;15;T12;T6
2022/03/17;2022/03/16;5;T12;T6
2022/03/17;2022/03/16;13;T12;T6
2022/03/17;2022/03/16;2;T12;T6
2022/03/17;2022/03/16;6;T12;T6
2022/03/17;2022/03/16;8;T12;T6
2022/03/17;2022/03/16;2;T12;T6
2022/03/17;2022/03/16;15;T12;T6
2022/03/17;2022/03/16;5;T12;T6
2022/03/17;2022/03/16;14;T12;T6
2022/03/17;2022/03/16;3;T12;T6
2022/03/17;2022/03/16;6;T12;T6
2022/03/17;2022/03/16;9;T12;T6
2022/03/17;2022/03/16;2;T12;T6
2022/03/17;2022/03/16;15;T12;T6
2022/03/17;2022/03/16;5;T12;T6
2022/03/17;2022/03/16;12;T12;T6
2022/03/17;2022/03/16;4;T12;T6
2022/03/17;2022/03/16;7;T12;T6
2022/03/17;2022/03/16;8;T12;T6
2022/03/17;2022/03/16;1;T12;T6
2022/03/17;2022/03/16;14;T12;T6
2022/03/17;2022/03/16;4;T12;T6
2022/03/17;2022/03/16;13;T12;T6
2022/03/17;2022/03/16;5;T12;T6
2022/03/17;2022/03/16;7;T12;T6
2022/03/17;2022/03/16;9;T12;T6
2022/03/17;2022/03/16;0;T12;T6
2022/03/17;2022/03/16;15;T12;T6
2022/03/17;2022/03/16;5;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;0;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;0;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;8;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;16;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;19;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;9;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;11;T12;T6
2022/03/17;2022/03/15;10;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;2;T12;T6
2022/03/17;2022/03/15;3;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;1;T12;T6
2022/03/17;2022/03/15;4;T12;T6
2022/03/17;2022/03/15;7;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;6;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;13;T12;T6
2022/03/17;2022/03/15;18;T12;T6
2022/03/17;2022/03/15;12;T12;T6
2022/03/17;2022/03/15;17;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;5;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;15;T12;T6
2022/03/17;2022/03/15;14;T12;T6
2022/03/17;2022/03/15;10;T12;T6
